ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year
DOM,2017,55.0,,0.0449337,73,,0.489,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9550663,0.4827586206896552,,0.7285714285714285,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8546646836609834,1.0,0.375,,0.7627118644067796,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.8561559841892817
DOM,2018,48.0,,0.04126016,72,,0.494,,,,1,1,0,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95873984,0.40229885057471265,,0.7142857142857143,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8731168030297011,1.0,0.2972972972972973,,0.7017543859649122,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.8859794784470635
DOM,2022,48.0,,0.04572548,78,,0.497,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95427452,0.40229885057471265,,0.8,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8506875882506261,1.0,0.21212121212121213,,0.7741935483870968,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8335905709598683
DZA,2016,73.0,26.2,0.06000797,72,0.65,0.552,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93999203,0.6896551724137931,0.16943521594684383,0.7142857142857143,0.0,,0.65,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7789469211114307,1.0,0.625,0.1423670668953688,0.7424242424242424,0.0,,0.65,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7433515399249301
DZA,2021,77.0,26.2,0.05011057,69,0.65,0.533,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94988943,0.735632183908046,0.16943521594684383,0.6714285714285714,0.0,,0.65,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8286613671879534,1.0,0.7125,0.1702838063439065,0.6349206349206349,0.0,,0.65,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.861800596230006
ECU,2010,73.0,,0.06349257,71,,0.505,,,,1,2,2,1,0,3,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93650743,0.6896551724137931,,0.7,0.75,,,,,,0.0,0.5,1.0,0.5,0.0,1.0,0.7614438436569227,1.0,0.6285714285714286,,0.7903225806451613,0.75,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.6977674712104619
ECU,2018,73.0,,0.0783214,79,,0.522,,,,1,1,1,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9216786,0.6896551724137931,,0.8142857142857143,0.75,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6869589214134125,1.0,0.6351351351351351,,0.8245614035087719,0.75,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.6230702962715677
ECU,2023,73.0,,0.0783214,78,,,2.0,,,1,1,0,1,0,3,0.0,1.0,80,80.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.9216786,0.6896551724137931,,0.8,0.75,0.75,,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.6869589214134125,1.0,0.5846153846153846,,0.7708333333333334,0.75,0.75,,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6188841085218717
EGY,2010,83.0,,0.04153192,74,,0.574,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9584680800000001,0.8045977011494253,,0.7428571428571429,0.0,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8717517578798887,1.0,0.7714285714285715,,0.8387096774193549,0.0,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8533672647988492
EGY,2011,83.0,,0.04357076,74,,0.575,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95642924,0.8045977011494253,,0.7428571428571429,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8615107045488459,1.0,0.8433734939759037,,0.819672131147541,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.8103779169352062
EGY,2013,88.0,,0.04671004,74,,0.573,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95328996,0.8620689655172413,,0.7428571428571429,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8457421626813754,1.0,0.8571428571428571,,0.7551020408163265,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8338563353249708
ERI,2011,45.0,,0.0516229,39,,0.224,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9483771,0.367816091954023,,0.24285714285714285,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8210649632601632,1.0,0.3855421686746988,,0.2459016393442623,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.7549988662347513
ERI,2014,70.0,,0.03914323,39,,0.224,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96085677,0.6551724137931034,,0.24285714285714285,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8837501008991187,1.0,0.6341463414634146,,0.15254237288135594,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8634974527853976
ERI,2020,57.0,,0.04310467,41,,0.241,,2.0,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95689533,0.5057471264367817,,0.2714285714285714,1.0,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8638518654771514,1.0,0.37681159420289856,,0.1774193548387097,1.0,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8794380730447071
ESP,2010,,,0.09118913,78,,0.782,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90881087,,,0.8,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6223245660057046,1.0,,,0.9032258064516129,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5015265120809109
EST,2010,73.0,55.5,0.06594338,74,0.925,0.512,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93405662,0.6896551724137931,0.6561461794019934,0.7428571428571429,1.0,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7491334730960882,1.0,0.6285714285714286,0.593320235756385,0.8387096774193549,1.0,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6804025239013267
EST,2015,73.0,55.5,0.0664135,77,0.925,0.505,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9335865,0.6896551724137931,0.6561461794019934,0.7857142857142857,1.0,,0.925,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7467720695568258,1.0,0.6285714285714286,0.6521008403361344,0.7777777777777778,1.0,,0.925,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.6711038416104224
EST,2016,71.0,55.5,0.0670241,77,0.925,0.503,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9329759,0.6666666666666666,0.6561461794019934,0.7857142857142857,1.0,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7437050377328797,1.0,0.5972222222222222,0.6449399656946827,0.8181818181818182,1.0,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6950171209932897
EST,2021,74.0,55.5,0.07478603,79,0.925,0.531,2.0,,,1,1,0,1,0,3,0.0,1.0,100,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9252139699999999,0.7011494252873564,0.6561461794019934,0.8142857142857143,1.0,,0.925,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7047170155821387,1.0,0.675,0.6594323873121869,0.7936507936507936,1.0,,0.925,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7328995513125769
ETH,2011,70.0,,0.04468977,24,,0.379,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95531023,0.6551724137931034,,0.02857142857142857,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.855889939266642,1.0,0.6867469879518072,,0.0,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.8026818620324957
ETH,2016,79.0,,0.03600338,30,,0.427,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96399662,0.7586206896551724,,0.11428571428571428,1.0,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8995215058654094,1.0,0.7083333333333334,,0.10606060606060606,1.0,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.9087201846538997
ETH,2020,67.0,,0.03480963,30,,0.446,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96519037,0.6206896551724138,,0.11428571428571428,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9055176887016945,1.0,0.5217391304347826,,0.0,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9297385738824682
ETH,2022,67.0,,0.02852746,31,,0.449,2.0,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97147254,0.6206896551724138,,0.12857142857142856,1.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9370729053958314,1.0,0.5,,0.016129032258064516,1.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9538236962729388
FIN,2016,94.0,,0.0937796,86,0.75,0.67,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9062204,0.9310344827586207,,0.9142857142857143,0.0,,0.75,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6093126860041033,1.0,0.9166666666666666,,0.9545454545454546,0.0,,0.75,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.5106973398995098
FIN,2018,94.0,,0.09045142,86,0.75,0.67,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90954858,0.9310344827586207,,0.9142857142857143,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6260300688665682,1.0,0.918918918918919,,0.9473684210526315,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5370209995407407
FJI,2013,95.0,25.8,0.03200407,71,0.0,0.32,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96799593,0.9425287356321839,0.16279069767441862,0.7,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9196099615546102,1.0,0.9404761904761905,0.011764705882352969,0.6938775510204082,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9422296141605677
FJI,2014,98.0,25.8,0.03368605,71,0.0,0.327,,,,1,1,0,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96631395,0.9770114942528736,0.16279069767441862,0.7,0.0,,0.0,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9111614090042648,1.0,0.975609756097561,0.03632887189292547,0.6949152542372882,0.0,,0.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.9018714826724151
FJI,2016,86.33333333333333,25.8,0.03279797,70,0.0,0.325,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96720203,0.8429118773946359,0.16279069767441862,0.6857142857142857,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9156222174258343,1.0,0.8101851851851851,0.13550600343053176,0.7121212121212122,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9308023909111488
FJI,2017,74.66666666666667,25.8,0.03186896,70,0.0,0.33,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96813104,0.7088122605363986,0.16279069767441862,0.6857142857142857,0.0,,0.0,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.9202886164346195,1.0,0.6481481481481483,0.13550600343053176,0.711864406779661,0.0,,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.9473940248893112
FJI,2018,63.0,25.8,0.04105726,69,0.0,0.336,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95894274,0.5747126436781609,0.16279069767441862,0.6714285714285714,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8741359657501051,1.0,0.5,0.03632887189292547,0.6491228070175439,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8874188332302119
FJI,2020,58.5,25.8,0.05289874,69,0.975,0.32,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94710126,0.5229885057471264,0.16279069767441862,0.6714285714285714,0.0,,0.975,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.814656443963957,1.0,0.39855072463768115,0.036433365292425725,0.6290322580645161,0.0,,0.9736842105263158,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8200475666408682
FJI,2021,54.0,25.8,0.07060847,69,0.975,0.319,,,,1,1,1,1,0,3,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92939153,0.47126436781609193,0.16279069767441862,0.6714285714285714,0.0,,0.975,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7257008175252185,1.0,0.425,0.16360601001669448,0.6349206349206349,0.0,,0.975,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7547225223617593
FRA,2010,78.0,62.6,0.11225602,79,0.6,0.836,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88774398,0.7471264367816092,0.7740863787375415,0.8142857142857143,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5165059907329025,1.0,0.7,0.7328094302554026,0.9193548387096774,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3522593576228568
FRA,2011,78.0,62.6,0.11184976,81,0.6,0.835,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88815024,0.7471264367816092,0.7740863787375415,0.8428571428571429,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5185466267446882,1.0,0.7831325301204819,0.7142857142857143,0.9344262295081968,0.0,,0.6,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.3407852120422993
FRA,2012,81.0,62.6,0.112974,81,0.6,0.829,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.887026,0.7816091954022989,0.7740863787375415,0.8428571428571429,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5128995912750629,1.0,0.7466666666666667,0.739961759082218,0.8615384615384616,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.34836703685164766
FRA,2013,85.0,62.6,0.11395911,82,0.6,0.829,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88604089,0.8275862068965517,0.7740863787375415,0.8571428571428571,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5079514030665997,1.0,0.8214285714285714,0.7333333333333334,0.9183673469387755,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3382751383998715
FRA,2014,86.0,62.6,0.11525314,82,0.6,0.826,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88474686,0.8390804597701149,0.7740863787375415,0.8571428571428571,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.501451515757165,1.0,0.8292682926829268,0.739961759082218,0.8813559322033898,0.0,,0.6,,,,0.6,0.0,0.5,0.0,0.0,0.5,0.32830455809652015
FRA,2015,89.0,62.6,0.11439855,82,0.6,0.819,,,,4,2,2,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88560145,0.8735632183908046,0.7740863787375415,0.8571428571428571,0.0,,0.6,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.5057441045655929,1.0,0.8571428571428571,0.7714285714285716,0.8571428571428571,0.0,,0.6,,,,0.5,1.0,1.0,0.0,0.0,0.5,0.34384638987019017
FRA,2016,89.0,62.6,0.1149049,82,0.625,0.816,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8850951,0.8735632183908046,0.7740863787375415,0.8571428571428571,0.0,,0.625,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5032007184469307,1.0,0.8472222222222222,0.7667238421955404,0.8939393939393939,0.0,,0.625,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3651642468330211
FRA,2017,89.0,62.6,0.11370638,82,0.65,0.814,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88629362,0.8735632183908046,0.7740863787375415,0.8571428571428571,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.509220860899659,1.0,0.8472222222222222,0.7667238421955404,0.9152542372881356,0.0,,0.65,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.3758797156305432
FRA,2018,82.0,62.6,0.11210338,81,0.65,0.816,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88789662,0.7931034482758621,0.7740863787375415,0.8428571428571429,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5172726984590854,1.0,0.7567567567567568,0.739961759082218,0.8596491228070176,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.38342389658097586
FRA,2019,82.0,62.6,0.11099384,81,0.65,0.816,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88900616,0.7931034482758621,0.7740863787375415,0.8428571428571429,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5228458961170301,1.0,0.75,0.7667238421955404,0.8833333333333333,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3843549477846824
FRA,2020,83.0,62.25,0.12072268,82,0.65,0.815,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.87927732,0.8045977011494253,0.7682724252491694,0.8571428571428571,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.4739781236144424,1.0,0.7536231884057971,0.735378715244487,0.8387096774193549,0.0,,0.631578947368421,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.4087682779586815
FRA,2021,86.0,61.9,0.12292294,82,0.65,0.819,,,,4,2,2,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.87707706,0.8390804597701149,0.7624584717607973,0.8571428571428571,0.0,,0.65,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.4629262607894245,1.0,0.825,0.7662771285475792,0.8412698412698413,0.0,,0.65,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.48143927466135283
FRA,2022,86.0,61.9,0.11881905,82,0.65,0.819,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88118095,0.8390804597701149,0.7624584717607973,0.8571428571428571,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.4835400197674368,1.0,0.7878787878787878,0.7662771285475792,0.8387096774193549,0.0,,0.65,,,,0.75,0.0,0.5,0.0,0.0,0.5,0.32258591104031453
FRA,2023,86.0,61.9,0.11881905,82,0.65,,,,2.0,4,1,1,0,0,2,0.0,1.0,20,20.0,imputed,imputed,imputed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,observed,0.88118095,0.8390804597701149,0.7624584717607973,0.8571428571428571,0.0,0.0,0.65,,,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.4835400197674368,1.0,0.7846153846153846,0.7276264591439687,0.8541666666666666,0.0,0.0,0.65,,,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.3296025755407914
FSM,2011,36.0,,0.13314363,57,,0.152,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.86685637,0.26436781609195403,,0.5,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.4115879353837778,1.0,0.27710843373493976,,0.5409836065573771,0.75,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.19433541033258034
FSM,2022,36.0,,0.10344703,65,,0.153,,,,1,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89655297,0.26436781609195403,,0.6142857142857143,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.560753374727045,1.0,0.030303030303030304,,0.5645161290322581,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.43005328268978515
GAB,2018,40.0,,0.02752351,51,,0.375,,,,1,2,2,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97247649,0.3103448275862069,,0.4142857142857143,0.5,,,,,,0.0,0.5,1.0,0.0,0.0,0.5,0.9421157265547745,1.0,0.1891891891891892,,0.3333333333333333,0.5,,,,,,0.0,1.0,1.0,0.0,0.0,0.5,0.9834260673181059
GAB,2023,40.0,,0.02752351,48,,,,,,1,1,1,1,0,3,0.0,1.0,60,60.0,imputed,imputed,imputed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.97247649,0.3103448275862069,,0.37142857142857144,0.5,0.5,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.9421157265547745,1.0,0.07692307692307693,,0.14583333333333334,0.5,0.5,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.9817419901867157
GBR,2010,88.0,68.3,0.09789379,84,1.0,0.82,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90210621,0.8620689655172413,0.8687707641196012,0.8857142857142857,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5886471903281107,1.0,0.8428571428571429,0.8447937131630647,1.0,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.45402137393243536
GBR,2011,88.0,68.3,0.09795615,84,1.0,0.819,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90204385,0.8620689655172413,0.8687707641196012,0.8857142857142857,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5883339572712135,1.0,0.9036144578313253,0.8340336134453781,0.9836065573770492,0.0,,1.0,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.4363393048179279
GBR,2012,88.0,68.3,0.09891601,85,1.0,0.817,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9010839900000001,0.8620689655172413,0.8687707641196012,0.9,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5835125993175079,1.0,0.84,0.8489483747609942,0.9230769230769231,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.44992215763391646
